Text,Label
He called him a disappointment.,1
"But you know, I think what's important and what I think the Clinton campaign wasn't very well explained is this and that's the truth: the overwhelming amount of money we collect and it's a lot, but the overwhelming amount of money we collect is not running to Hillary for president, it's going to the down ticket.",1
"When I watch the deals being made, when I see what happens to some terrible things like Obamacare, where your health insurance and health care increases by numbers that are astronomical, 68 percent, 59 percent, 71 percent, when I look at the Iran deal and how bad a deal is for us, it's a one-sided transaction in which we return 150 billion dollars to a terrorist state, really, the terrorist state number one, we made it a strong country from a really very weak country three years ago.",1
Last year we had almost $800 billion in trade deficit.,1
We had a deficit of $800 billion.,1
We've seen him insult women.,1
"But it's not just women, and it's not just this video that raises questions about his ability to be our president, because he's also addressed immigrants, Africans, Latinos, people with disabilities, prisoners of war, Muslims, and so many others.",1
"I heard them running for the New York Senate, where Hillary Jobs wanted to return to the state of New York and failed.",1
"Her client, who represented her, took him out, and she saw her laugh on two separate occasions and laughed at the girl who was raped.",1
"Well, you owe the president an apology, because, as you know very well, your campaign, Sidney Blumenthal -- he's another real winner you have -- and he's the one who started this, along with your campaign manager, and they were on TV two weeks ago, she was, that's exactly what said.",1
"There's never been anything like that where e-mails -- and you get a subpoena, you get a subpoena, and after you get the subpoena, you delete 33,000 e-mails, and then you wash them or, as you would say, make them very expensive.",1
"Right now, we're on a 90 percent health insurance.",1
That is the highest thing we have ever experienced in our country.,1
"She wants to go to a depositor plan that would be a disaster, something similar to Canada.",1
And we have to be sure that Muslims come and report when they see something.,1
"As an example, in San Bernardino, many people saw the bombs in the whole apartment of the two people who killed 14 and wounded many, many people.",1
And Hillary Clinton wants to allow an increase of 550 percent over Obama.,1
"People come to our country as if we had no idea who they are, where they come from, what their feelings for our country are, and they want 550 percent more.",1
"And in fact, you can look at the propaganda on many sides of the terrorists, and what Donald Trump says about Muslims is used to recruit fighters because they want to wage a war between us.",1
"We also let drugs flow through our southern border, in a record clip.",1
"But as for other elements of what she said, I don't know Putin.",1
"And much of it has to do with our taxes being so high, almost the highest in the world.",1
"Eight million children have health insurance every year, because when I was the first lady, I worked with Democrats and Republicans to create the children's health insurance program.",1
"When I was a secretary of state, I went around the world and campaigned for our country, but also for women's rights, to ensure that women had a decent chance to live a better life and negotiate a treaty with Russia to reduce nuclear weapons.",1
"First she was there as Secretary of State with the so-called line in the sand, the...",1
"But our nuclear program has fallen a long way back, and they've gone crazy with their nuclear program.",1
We're old.,1
We're exhausted in the nuclear field.,1
Look what she did to Gadhafi in Libya.,1
"And by the way, ISIS has a good part of its oil.",1
"Well, what Russia did to Assad and, by the way, to Iran, which you made very powerfully with the stupidest deal I've ever seen in the history of deal making, the $150 billion deal in cash with the $1.7 billion in cash, which is enough to fill up this room.",1
"And now she wants to sign TPP, even though she says she's in favour.",1
"And there's a lot of fear -- in fact, teachers and parents call it the Trump effect.",1
Bullying's over.,1
"We have an increase in murders in our cities, the largest in 45 years.",1
"No, there was no sex video.",1
"The second amendment, which is entirely besieged by people like Hillary Clinton.",1
"They are concerned about the future of their children, and yet almost all new income and wealth goes to the top of 1%.",1
"A group of national security experts, military experts, made a very detailed statement on Senator Sanders' views on foreign policy and national security, and pointed out some of his comments on these issues, such as the invitation of Iranian troops to Syria to resolve the conflict there; to put it directly at the door of Israel.",1
I waited until it was actually negotiated because I wanted to give the administration the advantage of doubt.,1
Workers today work longer hours for lower wages.,1
"Because they use our country as a piggy bank to rebuild China, and many other countries do the same.",1
"In fact, it would be the most extreme version, the biggest tax cuts for the top percent of the people in this country than we ever had.",1
Donald was indeed one of the people who were rooted in the housing crisis.,1
"He said in 2006: ""I hope it will collapse, because then I can go in and buy something and make some money.""",1
"Independent experts have seen what I have proposed and what Donald has proposed, and basically they have said that if his tax plan, which would blow up the debt by over $5 trillion and in some cases penalize middle class families compared to the rich, would come into force, we would lose 3.5 million jobs and perhaps have another recession.",1
Donald thinks climate change is a scam committed by the Chinese.,1
I'm not saying that.,1
"The Obama administration, from the time they came, is worth more than 230 years of debt, and it has surpassed it.",1
"He doubled it in almost eight years, seven and a half years, to be half accurate.",1
"I voted against the largest, a multinational, known as CAFTA.",1
"You're going to New England, you're going to Ohio, Pennsylvania, you're going wherever you want, Minister Clinton, and you're going to see destruction where manufacturing dropped by 30, 40, sometimes 50 percent.",1
They called it the gold standard of trading.,1
You said it was the best business you've ever seen.,1
We have the worst revival of an economy since the Great Depression.,1
But you will learn more about Donald Trump by going to the Bundestag elections where I have submitted a 104-page essentially financial statement of the kind that forms they have.,1
"Or maybe he doesn't want the American people, all those watching tonight, to know that he didn't pay anything with federal taxes, because the only years anyone's ever seen were a few years when he had to hand them over to state authorities when he tried to get a casino license, and they showed that he didn't pay federal tax.",1
"And when we talk about your business, you've gone bankrupt six times.",1
You even suggested once that you try to negotiate the national debt of the United States.,1
"The weapons epidemic is the main cause of death for young African-American men, more than the next nine causes combined.",1
There have been thousands of shootings in Chicago since January 1st.,1
"And it's just a fact that if you're a young Afro-American man and you do the same thing as a young white man, you're more likely to be arrested, charged, sentenced and imprisoned.",1
I want to point out the fact that you were the one who raised the Superpredator's words about young black teenagers.,1
They pushed it very hard.,1
"But remember, Donald began his career in 1973 was sued by the Racial Discrimination Justice because he did not rent apartments in one of his developments to African-Americans, and he ensured that the people who worked for him understood that this was politics.",1
And that's why I was so -- I was so shocked when Donald Putin publicly invited him to hack into Americans.,1
He actually pleaded for the measures we have taken in Libya and demanded that Gadhafi be eliminated once he actually had something to do with him.,1
But I said they also have to focus on terror.,1
And that's what they're gonna do.,1
And that was -- believe me -- I'm sure I won't get any credit for that -- but that was mainly because of what I said and my criticism of NATO.,1
I didn't support the war in Iraq.,1
"And my successor, John Kerry and President Obama, got a deal that ignored the Iranian nuclear program without firing a single shot.",1
"We defend Japan, we defend Germany, we defend South Korea, we defend Saudi Arabia, we defend countries.",1
They don't pay us.,1
China is totally powerful with regard to North Korea.,1
"One of the great Giveaways of all time, all time, including $400 million in cash.",1
"But this is a man who called women pigs, slobs and dogs, and someone who said pregnancy is an inconvenience for employers who said...",1
"According to my proposal, it is by far the biggest tax reduction, by far from any candidate.",1
"Remember, we are the most taxed nation in the world.",1
We are the most taxed nation in the world.,1
Our companies pay more taxes than all companies in the world.,1
"And as I said and as I have now come out, my predecessors have done the same thing and many other people in the government.",1
"Well, when we talk about efforts to help immigrants, Secretary Clinton sat down against the governor of New York, Elliot Spitzer, who wanted to do the right thing and give the undocumented drivers the driver's license, she said, don't do it, and the state of New York still doesn't.",1
"And I said welcome these children in this country, said Minister Clinton, send them back.",1
"If you look at Latino children between 17 and 20 who graduated from high school, 36 percent are unemployed or underemployed...",1
African-American children are unemployed or underemployed in the order of 51 percent.,1
"The clean power plan is something Senator Sanders said he would delay implementation, which makes absolutely no sense.",1
"When she found out there was a surveillance camera and that she had it on tape, the story suddenly changed.",1
"I think that – when I hear Obama get up and say that the biggest threat to the world today is global warming, I say, is this guy joking?",1
"It is done because the politicians — by the way, I am self-financing.",1
"It sounded like when I pressed Senator Cruz on it, it sounded like he was saying he was having a hard time supporting someone who was after his wife.",1
Because poor people don't vote.,1
"First of all, in virtually every national survey, I am the only one who consistently beats Hillary Clinton.",1
"And by the way, we have a surplus of $2 billion.",1
"Hillary Clinton, who, as most people know, is a world-class liar – just look at her pathetic email and server statements, or her false landing in Bosnia, where she said she had been attacked, but the attack turned out to be a young girl distributing her flowers, a complete self-interested lie.",1
"Hillary Clinton supported Bill Clinton's disastrous NAFTA, just as she supported China's entry into the World Trade Organization.",1
We have lost almost a third of our production orders since these two Hillary-sponsored agreements were signed.,1
Then she let China steal hundreds of billions of dollars in our intellectual property – a crime that continues to this day.,1
Hillary Clinton gave China millions of our best jobs and was effectively rebuilt by China.,1
"Well, because I pointed out why it would be such a disastrous deal, she pretends she's against it.",1
"She has even deleted this record of total support from her book – deleting is something she is very good at - (at least 30,000 emails are missing).",1
"He was left helpless to die when Hillary Clinton slept loudly in her bed -- that's right, when the phone rang at 3:00 in the morning, she slept.",1
Ambassador Stevens and his staff in Libya made hundreds of security requests.,1
Hillary Clinton's State Department rejected them all.,1
"Although I was not in government service, I was among the earliest to criticize the onslaught of war, and yes, even before the war began.",1
"In fact, Hillary Clinton is supporting a radical 50% increase in Syrian refugees to the United States, and this is an increase compared to the already very high number of President Obama.",1
"According to their plan, we would admit hundreds of thousands of refugees from the world's most dangerous countries – without being able to see who they are or what they believe.",1
Hundreds of immigrants and their children have already been convicted of terrorist activities in the US.,1
"Hillary Clinton took up to $25 million from Saudi Arabia, where being gay is also punished with death.",1
"Hillary took millions from Kuwait, Qatar, Oman, and many other countries that abuse women and LGBT citizens terribly.",1
"It has undertaken to grant mass amnesty and to end almost all immigration enforcement in its first 100 days, thus creating completely open borders in the United States.",1
"For the money Hillary Clinton wants to spend on refugees, we could rebuild every inner city in America.",1
Our military will have the best technology and equipment – we will bring it back.,1
The real wages for our workers have not been raised for 18 years -- but these wages will rise along with the new jobs.,1
"When you look at the voter registration, you look at the dead who are registered to choose who is elected, you look at people who are registered in two states, you look at all these different things that happen with the registration, you look at this registration for -- you'll find -- and we're going to do an investigation about it...",1
"They have people who are registered, who are dead, who are illegal, who are in two states.",1
"If you say millions of illegal votes in your opinion, then this is extremely fundamental for our functioning democracy, a fair and free choice.",1
And he told me they didn't find any evidence of election fraud.,1
Don't you think it'll undermine your credibility if there's no evidence?,1
"Because they didn't... they didn't come to me, believe me.",1
"And the answer was yes, absolutely.",1
"Right now, it's very easy to get in.",1
The audience was the greatest of all time.,1
But that crowd was huge.,1
"We have experienced an economy that has been suppressed by more taxes, more regulation, a coal war and a failed reform of the healthcare system under the name Obamacare, and the American people know that we need to make a change.",1
"And as a candidate, he started his campaign with a speech in which he called Mexican rapists and criminals, and he persecuted the discredited and truly outrageous lie that President Obama was not born in the United States.",1
She had a Clinton Foundation that accepted contributions from foreign governments.,1
And Iraq was overrun by ISIS because Hillary Clinton failed to renegotiate...,1
"I think the fact that under this former government, of which Hillary Clinton was a part, we almost doubled the national debt is horrific.",1
He actually tried to increase taxes by about $4 billion.,1
They want to extend it to a single payer program.,1
"First, Donald Trump said that wages were too high.",1
And both Donald Trump and Mike Pence think we should eliminate the federal minimum wage.,1
"I mean, the truth is that the policy of this government that Hillary Clinton and Senator Kaine want to continue has led this economy to a pit.",1
15 million new jobs?,1
Richard Nixon published tax returns when he was subject to an audit.,1
Donald Trump wrote a book and he said social security is a Ponzi scheme and privatization would be good for all of us.,1
"But before this fatal incident, he had been stopped 40 or 50 times by the police.",1
"And when you look at the sentence in this country, African-Americans and Latinos are sentenced to very different sentences for the same crimes.",1
"Hillary Clinton and Tim Kaine want the politics of open borders, amnesty, capture and release, cities of refuge, all the things that drive -- the wages in this country, senator, and also too often with criminal aliens in the country, it brings heartache.",1
He's talking to the military.,1
"The military is a disaster, John McCain is not a hero, the generals must all be fired, and I know more than they do.",1
They didn't stop the nuclear weapons program.,1
"Elaine, the director of the FBI, our home security, said we can't be sure who these people are from Syria.",1
"He never said that, Senator.",1
We delivered 400 million dollars in cash as a ransom for Americans held by the radical mullahs in Tehran.,1
It supplies about 11.5 million people with AIDS drugs.,1
Less than 10 cents on the Clinton Foundation's dollar have gone for charitable purposes.,1
And that's the fundamental difference between a Clinton Kaine ticket and a Trump Pence ticket that wants to punish women who make that choice.,1
"She worked on the gang when she was the first lady to pass the CHIP program, so that 8 million low-income children in this country have health insurance, including 150,000 in Indiana.",1
"Today in America, we have more people in prison than any other country on earth.",1
Spanish-speaking youth unemployment is 36 percent.,1
"I said when I was Secretary of State three years ago, I hoped it would be the gold standard.",1
"You see every other important country that says to mothers that if you have a baby, we will not separate you from your newborn baby because we will have it - we will have medical and family paid vacations, like any other country on Earth.",1
"Senator Sanders, you voted against the Brady bill, which provided for background checks and a waiting period.",1
He could have gotten all the protection from being a whistleblower.,1
"We have a criminal justice system that lets CEOs run away on Wall Street, and yet we arrest or impose on young people who smoke marijuana.",1
"Everyone listens to you now, you came from the tens of millions to become part of a historical movement that the world has never seen before.",1
"Mothers and children, trapped in poverty in our inner cities, rusty factories, scattered like gravestones over the landscape of our nation, an educational system flooded with cash, but deprived of knowledge our young and beautiful students.",1
"And the crime, the gangs and the drugs that stole too many lives and robbed our country of so much unrealized potential.",1
"For many decades, we have enriched foreign industry at the expense of American industry, subsidizing armies from other countries, and at the same time enabling the very sad exhaustion of our military.",1
We defended the borders of other nations while refusing to defend our own.,1
"And spent trillions and trillions of dollars overseas, while America's infrastructure fell into decay and decay.",1
"We have made other countries rich, while our country's wealth, strength and trust have dissolved on the horizon.",1
"We follow two simple rules, buy Americans and hire Americans.We will seek friendship and goodwill with the nations of the world, but we do so with the understanding that it is the right of all nations to put their own interests first.",1
"We've given them $1.7 billion in cash, which they haven't heard of.",1
I was against the war in Iraq right from the start.,1
You need to remember that ObamaCare isn't working.,1
"I'll tell you that cities of refuge have a lot of problems, and if there's a huge crime.",1
"But if you say, for example, that there are three million illegal foreigners who have elected and then, you do not have the data to support it, some people will say that is irresponsible for a president to say that.",1
"And when you look at the registration, and you see dead people who have voted, who are with many, there are many dead people who have voted, when you see people who are registered in two states who have voted in two states, when you see other things, when you see illegal people, people who are not citizens, and they are on the registration list.",1
Trump draft speech licks hours in advance By NICK GASS These are the facts: Decades of progress in reducing crime are now being reversed by this government's rollback of criminal enforcement.,1
Last year's murders increased by 17% in America's 50 largest cities.,1
This is the biggest increase in 25 years.,1
"Almost 180,000 illegal immigrants with criminal records deported from our country are running around freely tonight to threaten peaceful citizens.",1
The number of new illegal immigrant families that have crossed the border this year already exceeds the total from 2015.,1
Two million Latinos are now in poverty when the president took his oath of office less than eight years ago.,1
"Household incomes have fallen by more than $4,000 since 2000.",1
Our trade deficit in manufacturing has reached an all-time high – almost 800 billion dollars in a single year.,1
"Our roads and bridges are falling apart, our airports are in Third World condition, and 43 million Americans are on food brands.",1
"In 2009, the ISIS was not even on the map.",1
"My opponent has demanded a radical 50% increase in Syrian refugees, in addition to the massive refugee flows that are coming to our country under President Obama.",1
"She suggests this, although there is no way to shield these refugees to find out who they are or where they come from.",1
"America has lost almost a third of its manufacturing jobs since 1997, after completing disastrous trade deals with Bill and Hillary Clinton.",1
"While Hillary Clinton is planning a massive tax increase, I have proposed the biggest tax cut for any candidate who has declared this year for the presidential race – Democratic or Republican.",1
America is one of the world's highest taxed nations.,1
My opponent would essentially like to abolish the second amendment.,1
A change driven by Lyndon Johnson many years ago threatens religious institutions with a loss of their tax-exempt status when they openly support their political views.,1
Our victory was a victory that no one has ever seen before.,1
(Applause),1
There were a few movements that were permeated like Bernie.,1
"But it was a little manipulated against him, you know, super delegate, super delegate.",1
"We're getting bad news, these are the ones going first, and I said it from day one.",1
We spent $6 trillion in the Middle East for four weeks.,1
"As we speak today, immigration offers find the gang members, the drug dealers and the criminal aliens and throw them to hell from our country.",1
"No one will wonder how they have been, because we are very exhausted, very, very exhausted.",1
"Governor Romney, I'm glad you realize that al-Qaeda is a threat, because a few months ago, when you were asked what is the biggest geopolitical threat facing America, you said Russia - not al-Qaeda, you said Russia.",1
"But what you can't do is spend $2 trillion on extra military spending that the military doesn't ask for, $5 trillion on tax cuts, you say you're going to pay for it by closing loopholes and deductions without naming what those loopholes and deductions are, and then somehow you're going to deal with the deficit we already have.",1
"I went to the Olympic games that were out of balance, and we got it in balance and made a success there.",1
"And then the president, what I called an apology tour, began to go to the various nations in the Middle East and criticize America.",1
And I think when the President said he was going to create the daylight between ourselves and Israel — they noticed that too.,1
"But when you were a candidate in 2008 – as I was – and I said if I was targeting Laden, I would do that shot, you said we shouldn't move heaven and earth to get a man, and you said we should ask Pakistan for permission.",1
"And as a result, the veterans' unemployment is actually lower than the general population, it was higher when I came into office.",1
You are familiar with jobs sent abroad because you invested in companies that were shipping jobs abroad.,1
"They were very clear that you did not provide government aid to the U.S. car companies, even if they went through bankruptcy.",1
"The policies of the last four years have seen incomes in America declining every year for middle-income families, now down $4,300 during your term, 23 million Americans still struggle to find a good job.",1
"It is very familiar territory, news conferences, because we have given them almost daily.",1
And they tried to hack the Republican National Committee and they couldn't break through.,1
"I mean, if you see, this government created ISIS by going at the wrong time.",1
"I didn't have to refuse it because, as you know, I don't have a conflict situation because I'm president of what -- I didn't know about that until about three months ago, but it's a nice thing to have.",1
"So that I could run my business, I could run my business and run the government at the same time.",1
"But as president, I could run the Trump organization, big, big company, and I could run the company -- the country.",1
"But every president since the 1970s has an IRS audit, the last place to release them, but as President Sir...",1
"You know, the only one who takes care of my tax return is the reporters, okay?",1
"First of all, you learn very little about a tax return.",1
Paying a hotel room is not a gift or a gift and it has nothing to do with an office.,1
It's not a set-off.,1
"Some states have more than a hundred percent more and '17 and I said this two years ago, '17 will be the bad year.",1
"And I want to thank United Technologies that owns Carrier, but we saved almost a thousand jobs.",1
And you would have millions more workers in the United States who really want 96 million jobs and couldn't get them.,1
"As for coming back, you wouldn't even be talking, and you wouldn't have asked that first question if it hadn't been for me when I spoke about illegal immigration when I opened up.",1
It wouldn't even be a big topic.,1
"When they passed Obamacare, they hired a bailout fund in Obamacare.",1
"All these lobbyists you're talking about have added a bailout fund to the law that allows you to use public money, taxpayers' money to save businesses when they've lost money.",1
And we carried out the efforts and wiped out the rescue fund.,1
And what was amazing in this exchange that was missing is that Donald has been advocating socialized medicine for decades.,1
"What he said is that the government should pay for the health care of everyone, and indeed, before a few debates, he said that if you don't support socialized health care, you're heartless.",1
He said I was for Libya?,1
"The stock market has reached record numbers, as you know.",1
"And there was an enormous optimism in the business world, which means something quite different to me than before.",1
"We have 306, because people came and were right, as if they had never seen it before, so it is.",1
I guess it was the biggest choice college win since Ronald Reagan.,1
We even had to go faster than we thought because we got a bad decision from a circle that was overturned with a record number.,1
"I've heard 80 percent, I find that hard to believe, that's just a number I've heard they're overturned 80 percent of the time.",1
Because it's an illegal trial and the press should be ashamed.,1
"When WikiLeaks, with which I had nothing to do with, comes out and admits, they don't give any secret information.",1
And you saw that they tried to hack us and they failed.,1
Hillary Clinton gave Russia 20 percent of the uranium in our country.,1
I haven't made a call to Russia in years.,1
"I'm against TPP and I've always spoken out against TPP, that's what you asked.",1
"Regarding Israel, Donald said he wanted to be neutral between Israel and the Palestinians.",1
"It seems to be the worst thing in cities that democrats, governors of...",1
"But, you know, when I look at someone like Hillary Clinton sitting there telling her daughter and a government official that no, that was a terrorist attack, and then telling everyone else it was a video.",1
"He has expelled 1.5 million illegal immigrants from this country, brought them directly across the border.",1
"I understand that you can't have someone who's been fighting cancer, just known as a pre-existing disease.",1
I understand you can't let families go bankrupt if they really need help.,1
But I also understand that Obamacare doesn't help anyone.,1
There are more words in the IRS code than in the Bible — and none of them is so good.,1
"It's a deal designed for China to come in, as they always do, through the back door and take advantage of everyone.",1
"We are now losing over 500 billion dollars in terms of imbalance with China, 75 billion dollars a year in terms of imbalance with Japan.",1
We were hundreds of billions of dollars against the budget.,1
Hundreds of billions of dollars above the budget.,1
Now you know that the country we're talking about was chosen by Obama.,1
We have let thousands of people into our country and there was no way to check these people.,1
"But I want it to be clear, since we're talking about polls, I beat Hillary Clinton by more than 11 points, and the reason for that...",1
[SCREAMING],1
This guy has a number one-- the number one absentee record in the United States...,1
"Donald Trump didn't even write Hillary Clinton, not twice, not three checks.",1
"Well, when a family flies to the World Trade Center, a man flies to the World Trade Center, and his family is sent back to where they went – and I think most of you know where they went – and by the way, it wasn't Iraq – but they went back to a particular area, they knew what happened.",1
"Ninety-eight percent approval, we have an ""A"" from the Better Business Bureau...",1
"Unfortunately, I am unfortunately one of the poorer members of the United States Senate.",1
"When this campaign started, I said that we would end the minimum hunger wage of $7.25, increase it to $15.",1
Minister Clinton said let's raise it to $12.,1
"So he went to the Congress, where he was a largely reliable supporter of the NRA.",1
"Well, I believe that the law that Senator Sanders voted for, which I voted against and which gives arms manufacturers and dealers this special protection, is an absolute abdication of the responsibility on the part of those who voted in favour.",1
"Your idea is to hand over the social security trust fund to Wall Street, something we would never allow.",1
"We did not have a question about a woman's right to make her own decisions on reproductive health care, not a question.",1
"They were for a depository system, a Canadian system.",1
"Because today in America, a third of our children, after spending more per student than any other country in the world than a few rounding mistakes to be honest, are 30 percent college and/or career ready.",1
"But we have to - I'm the only one on this stage who said, ""Don't go to Iraq.",1
No one else on this stage said that.,1
"But I said it, and I said it loud and clear: ""You will destabilize the Middle East.""",1
I didn't say I'd take someone to the moon...,1
"Joseph Stalin said that if you want to bring America down, you must undermine three things: our spiritual life, our patriotism and our morality.",1
"And I'm the only candidate in the democratic primary, or actually on both sides, against which Wall Street financiers and hedge fund managers are actually advertising.",1
But I think that anyone who actually looked at this has come to the conclusion that I have now released all my e-mails.,1
"Classified material has a header that says top secret, hidden, hidden, hidden nothing — and I will repeat this, and this is confirmed in the report of the Ministry of Justice — none of the emails sent or received by me had such a header.",1
He supported the intervention in Libya when Gadhafi threatened to massacre his population.,1
And I think there's an agenda out there that is supported by my opponent to do just that.,1
The population of veterans has a suicide rate well above the general population.,1
Twenty suicides a day.,1
I could get more votes than anyone ever got in the history of Republican politics.,1
"I find it very sad to see Barack Obama as an example, Air Force One lands in China, and they don't want to go out stairs to leave the plane.",1
"Well, he has an 82% admission rating, according to the various survey participants, some of whom, by the way, are located right here.",1
"I think if he calls me brilliant, I'll take the compliment, okay?",1
"And by the way, Hillary Clinton said six months ago, the vets are essentially well treated, there's no real problem, it's exaggerated.",1
"And by the way, women are regarded by the insurance companies as a pre-existing condition because they may have a baby.",1
The United States is the only large country on earth that guarantees no medical care for all people as a right.,1
Bernie helped Obamacare write.,1
"There are many people in America who are struggling with exactly what you are, in the rubble of Obamacare, with erratic premiums, with deductibles that are unaffordable, and with really limited care.",1
"In fact, I don't know if the cameras can see this, but in 70 percent of the counties in America, to Obamacare exchanges, you have a selection of one or two health insurances, that's it, 70 percent of the counties in America.",1
"29s are the millions of people in this country who have been forced to work part-time, who used to work full-time and now work 29 hours a week because Obamacare comes in at 30 hours a week.",1
We should not spend twice as much per person on health care as people in any other nation.,1
"And if you think health care is a right, why on Earth have you helped write Obamacare, which has caused six million people to cancel their health insurance, which has made them lose their doctors, and people like LaRonda, who can't get health insurance, can't afford bonuses...",1
"And so it can work well with you, but I tell you at national level, the health outcomes under Medicaid are really bad.",1
"Last point on this issue, if we lift the Affordable Care Act, we will provide $346 billion tax reliefs to the top 2 percent.",1
He voted for the Charleston Loophole.,1
"Now I am pleased to hear that Senator Sanders has reversed his position on immunity, and I look forward to him joining forces with the members of Congress who have already introduced legislation.",1
We've driven the costs to the lowest level in 50 years.,1
Now we have to cut individual costs.,1
"Unfortunately, much of this budget continues to fight against the old Cold War with the Soviet Union.",1
Of this budget — less than 10 per cent — very little goes into the fight against ISIS and international terrorism.,1
And our companies have created jobs every month since they became law.,1
I told you earlier that the whole talk of America's economic decline is a political hot air.,1
"Well, that's all the rhetoric you hear our enemies get stronger and America gets weaker.",1
The United States of America is the most powerful nation on earth.,1
We spend more on our military than the next eight nations put together.,1
"Therefore, I will continue to work to close the prison in Guantanamo: it is expensive, it is unnecessary, and it serves only as a recruitment brochure for our enemies.",1
"In addition, illegal immigration costs our country more than $13 billion a year.",1
The truth is that the central question is not the needs of the 11 million illegal immigrants - or however many may be.,1
Just outside the media elites think the biggest problem of American society is that there are 11 million illegal immigrants who have no legal status.,1
President Obama and Hillary Clinton have committed a gross breach of duty by giving the security of the American people to the opening of borders.,1
"Hillary Clinton has promised amnesty in her first 100 days, and her plan will provide Obamacare, Social Security and Medicare for illegal immigrants -- break the federal budget.",1
"Since 2013 alone, the Obama administration has allowed 300,000 criminal aliens to return to U.S. communities - those are people who have been hit or identified by the ICE but have not been detained or processed for deportation.",1
"There are at least 23 countries that refuse to take their people back after being ordered to leave the United States, including a large number of violent criminals.",1
About half of the new illegal immigrants came with temporary visas and then never left.,1
"But I will - but I'll tell you that, the socialist says they'll pay for everything and give you everything for free, just don't tell them that they'll increase it by taxes to 90 percent to do it.",1
"For the first time in 35 years, we have more companies to close than start.",1
"Well, the average small manufacturer, whatever they produce, drugs or something, if they have less than 50 employees, the average cost in terms of regulations is $34,000 per employee.",1
"Well, you just listed a litany of discredited attacks by Democrats and my political opponents, and I'm not going to waste 60 seconds describing them all.",1
"Not one of them mentioned the fact that under Barack Obama and the great government economy, the median wage for women has fallen $733.",1
92 percent — 92 percent of the jobs lost during Barack Obama's first term were women.,1
"This is a company called Mannatech, a manufacturer of dietary supplements with which you had a 10-year relationship.",1
"They offered claims that they could cure autism, cancer, they paid $7 million to settle a deceptive marketing lawsuit in Texas, and yet you're still involved.",1
It is absolutely absurd to say that I had a relationship with them.,1
I think you called him Mark Zuckerberg's personal senator because he was for the H1B.,1
"In Florida, we have the lowest state education in a state because there's accountability, just like John said.",1
But we have the lowest percentage of Americans working today from every year since 1977.,1
Median wages are stagnant.,1
And Obama-Clinton's economy has left the working men and women of this country behind.,1
"If she's elected, she's being investigated by the FBI.",1
"If it is elected, its first 100 days, instead of setting an agenda, it could go back and forth between the White House and the courthouse.",1
"And you look around, and you see what happens, and that's not the case when he introduced the doctor – very nice, all perfect, but that's not representative of what you have in this migration line.",1
"When I looked at the migration, I looked at the line, I actually said it in your show recently, where are the women?",1
"Unfortunately, Governor Christie supported many of the ideas that Barack Obama supported, be it common core or weapons control or the appointment of Sonia Sotomayor or the donation he made to Planned Parenthood.",1
Eric Holder said he saw his mission as brainwashing the American people against weapons.,1
"You always said you were for birthright citizenship, now you're saying you're against it.",1
"In fact, the only budget you've ever voted for, Ted, throughout your time in the Senate, is a budget of Rand Paul bragging how it cuts the defense.",1
"And, by the way, the attack he keeps throwing at the military budget, Marco knows very well that I voted in favour of his amendment in order to increase military spending to $ 697 billion.",1
"We saved the taxpayers hundreds of millions of dollars by cutting the price of fantastic — and this is a fantastic — new F-35 jet fighters, and we will save billions more on contracts throughout our government.",1
"By finally enforcing our immigration laws, we will increase wages.",1
Maybe a little.,1
"We want all Americans to succeed, but this cannot happen in an environment of lawless chaos.",1
"As we speak tonight, we remove gang members, drug dealers and criminals who threaten our communities and rob our very innocent citizens.",1
[Fact check: No big change.],1
Bad things go out while I'm talking and as I promised during the campaign.,1
"At the moment, American companies are taxed at one of the highest rates in the world.",1
"America has spent about $6 trillion in the Middle East, while our infrastructure is crumbling at home.",1
The Obamacare awards have increased by two and three digits nationwide.,1
"Matt Bevin of Kentucky just said that Obamacare is failing in his state, the state of Kentucky, and it is untenable and collapsing.",1
Obamacare collapses,1
That's an exaggeration.,1
And we must act decisively to protect all Americans.,1
"Finally, we need to provide the US military men and women with the tools they need to prevent war if they need to, they have to fight and they just have to win.",1
"I'm sending Congress a budget that will rebuild the military, eliminate the Sequester of Defense...",1
... and demands one of the biggest increases in national defense spending in American history.,1
"It is the American leadership based on vital security interests that we share with our allies around the world. We support NATO, an alliance forged by the gang of two world wars that dethroned fascism...",1
... and defeated a Cold War and Communism.,1
"And I'll tell you that a man I like and respect, the President of China, President Xi, I think, has also put pressure on him.",1
"The next day they have a massive uprising, and death, and problems. Huma",1
(Wine),1
"You know what I tweeted about the whole deal, and then it turned out he had it, all of Hillary's email to his thing.",1
"NATO, obsolete because it does not cover terrorism.",1
"You fixed it, and I said the allies had to pay.",1
"Here, headline, for the cover of the New York Times, ""Wiretapped data used in request of Trump aids.""",1
"One of my ideas here is that throughout the campaign and now as President, you have used controversial statements, this is one of them that is controversial, the claim that three million undocumented people voted in the election...",1
The claim that Muslims celebrated in New Jersey on September 11th...,1
"In an article by Ted Cruz, referring to a newspaper story, Ted Cruz, his father and Lee Harvey Oswald were shown for breakfast.",1
"And when Germany was over here, I said we're gonna have a great relationship with Germany, but you have to pay your NATO bills, and they don't even deny it, okay.",1
